timestamp,temperature_c,humidity_pct,apparent_temperature_c,weather_wind_speed_ms,precipitation_mm
2022-08-23 23:00:00,27.1,93,33.7,1.36,0.2
2022-08-24 00:00:00,27.3,93,34.1,1.1,0.6
2022-08-24 01:00:00,26.9,93,33.6,1.06,1.3
2022-08-24 02:00:00,26.8,94,33.5,1.0,0.9
2022-08-24 03:00:00,26.4,95,32.7,1.56,0.3
2022-08-24 04:00:00,26.5,96,32.9,1.59,0.0
2022-08-24 05:00:00,27.2,94,33.8,1.66,0.0
2022-08-24 06:00:00,27.3,94,34.0,1.52,0.0
2022-08-24 07:00:00,28.1,91,34.9,1.71,0.2
2022-08-24 08:00:00,28.3,90,35.3,1.5,0.3
2022-08-24 09:00:00,28.5,90,35.6,1.25,0.5
2022-08-24 10:00:00,28.9,84,35.9,0.76,0.5
2022-08-24 11:00:00,28.2,86,34.6,1.36,5.4
2022-08-24 12:00:00,26.6,92,32.7,1.41,6.2
2022-08-24 13:00:00,28.0,86,34.3,1.3,6.3
2022-08-24 14:00:00,28.6,86,34.9,1.99,4.3
2022-08-24 15:00:00,27.5,89,32.5,3.94,3.2
2022-08-24 16:00:00,27.7,90,32.8,4.38,0.9
2022-08-24 17:00:00,27.9,90,33.2,4.08,0.1
2022-08-24 18:00:00,28.0,89,33.7,3.34,0.1
2022-08-24 19:00:00,27.5,92,33.5,2.88,0.0
2022-08-24 20:00:00,26.8,94,32.8,2.4,0.0
2022-08-24 21:00:00,26.9,94,32.8,2.51,0.0
2022-08-24 22:00:00,26.6,95,32.6,2.49,0.0
2022-08-24 23:00:00,26.7,95,32.7,2.54,0.0
2022-08-25 00:00:00,26.8,94,32.7,2.47,0.0
2022-08-25 01:00:00,26.5,95,32.4,2.28,0.0
2022-08-25 02:00:00,26.5,95,32.4,2.35,0.0
2022-08-25 03:00:00,26.3,93,31.8,2.51,0.0
2022-08-25 04:00:00,26.2,93,31.6,2.63,0.0
2022-08-25 05:00:00,27.2,90,32.9,2.65,0.0
2022-08-25 06:00:00,27.2,91,32.7,3.09,0.0
2022-08-25 07:00:00,28.8,83,34.1,3.6,0.1
2022-08-25 08:00:00,29.1,82,34.5,3.52,0.1
2022-08-25 09:00:00,29.2,82,34.6,3.49,0.1
2022-08-25 10:00:00,30.9,74,37.0,3.22,0.2
2022-08-25 11:00:00,31.7,70,38.4,3.25,0.2
2022-08-25 12:00:00,31.7,70,37.4,3.51,0.0
2022-08-25 13:00:00,32.7,68,38.9,3.62,0.2
2022-08-25 14:00:00,33.1,66,38.6,3.61,0.1
2022-08-25 15:00:00,31.4,79,37.8,3.5,0.1
2022-08-25 16:00:00,31.3,77,37.6,3.01,0.2
2022-08-25 17:00:00,31.2,77,37.8,2.27,0.0
2022-08-25 18:00:00,31.0,77,37.5,2.3,0.0
2022-08-25 19:00:00,29.8,83,36.2,2.5,0.0
2022-08-25 20:00:00,28.8,87,35.1,2.6,0.0
2022-08-25 21:00:00,28.5,88,34.9,2.4,0.0
2022-08-25 22:00:00,27.9,91,34.4,2.25,0.0
2022-08-25 23:00:00,27.8,92,34.5,1.95,0.0
2022-08-26 00:00:00,27.9,92,34.6,1.81,0.0
2022-08-26 01:00:00,27.6,93,34.3,1.66,0.0
2022-08-26 02:00:00,27.5,93,34.3,1.7,0.0
2022-08-26 03:00:00,27.1,95,33.7,1.86,0.0
2022-08-26 04:00:00,27.3,94,33.9,1.83,0.0
2022-08-26 05:00:00,28.2,92,35.3,1.55,0.0
2022-08-26 06:00:00,28.3,91,35.2,1.88,0.0
2022-08-26 07:00:00,29.9,83,36.5,2.17,0.0
2022-08-26 08:00:00,30.3,80,36.9,2.04,0.1
2022-08-26 09:00:00,30.0,81,36.7,1.79,0.1
2022-08-26 10:00:00,31.6,74,39.3,1.71,0.3
2022-08-26 11:00:00,32.7,69,40.2,1.74,0.2
2022-08-26 12:00:00,32.6,69,40.1,1.93,0.2
2022-08-26 13:00:00,33.0,68,39.8,2.09,0.1
2022-08-26 14:00:00,33.5,67,40.0,2.57,0.1
2022-08-26 15:00:00,32.4,77,39.8,2.37,0.1
2022-08-26 16:00:00,32.5,73,39.4,2.23,0.4
2022-08-26 17:00:00,32.0,75,38.8,2.42,0.1
2022-08-26 18:00:00,31.9,75,38.5,2.78,0.0
2022-08-26 19:00:00,30.9,81,37.5,3.19,0.0
2022-08-26 20:00:00,29.8,86,36.3,3.21,0.0
2022-08-26 21:00:00,29.7,87,36.3,3.12,0.0
2022-08-26 22:00:00,29.0,90,35.7,3.07,0.0
2022-08-26 23:00:00,29.2,89,36.0,2.85,0.0
2022-08-27 00:00:00,29.2,89,36.0,2.8,0.0
2022-08-27 01:00:00,28.7,91,35.4,2.88,0.0
2022-08-27 02:00:00,28.8,91,35.4,2.89,0.0
2022-08-27 03:00:00,28.7,92,35.4,2.91,0.0
2022-08-27 04:00:00,28.7,91,35.5,2.71,0.0
2022-08-27 05:00:00,29.2,89,36.3,2.41,0.0
2022-08-27 06:00:00,29.2,89,36.2,2.45,0.0
2022-08-27 07:00:00,30.2,85,37.2,2.62,0.0
2022-08-27 08:00:00,30.1,85,36.9,2.88,0.0
2022-08-27 09:00:00,30.0,85,36.8,2.96,0.0
2022-08-27 10:00:00,31.5,80,38.6,2.77,0.0
2022-08-27 11:00:00,33.0,72,39.8,2.84,0.2
2022-08-27 12:00:00,32.2,75,38.7,3.09,0.3
2022-08-27 13:00:00,32.2,77,38.7,3.86,0.7
2022-08-27 14:00:00,32.1,77,38.7,3.66,0.4
2022-08-27 15:00:00,30.2,82,36.3,3.28,0.2
2022-08-27 16:00:00,30.1,83,36.0,3.86,0.0
2022-08-27 17:00:00,30.1,83,36.2,3.71,0.0
2022-08-27 18:00:00,30.1,83,36.3,3.45,0.0
2022-08-27 19:00:00,29.5,85,35.5,3.47,0.0
2022-08-27 20:00:00,28.7,89,34.6,3.6,0.0
2022-08-27 21:00:00,28.6,88,34.5,3.45,0.0
2022-08-27 22:00:00,28.4,89,34.5,3.28,0.0
2022-08-27 23:00:00,28.5,89,34.7,3.03,0.0
2022-08-28 00:00:00,28.3,90,34.5,3.02,0.0
2022-08-28 01:00:00,28.1,91,34.4,2.85,0.0
2022-08-28 02:00:00,28.5,90,34.8,3.05,0.0
2022-08-28 03:00:00,28.0,91,34.0,3.21,0.6
2022-08-28 04:00:00,27.7,92,33.8,2.78,0.3
2022-08-28 05:00:00,28.3,91,34.8,2.5,0.3
2022-08-28 06:00:00,28.5,90,34.6,3.26,0.1
2022-08-28 07:00:00,29.1,87,34.9,3.91,0.0
2022-08-28 08:00:00,29.4,86,35.2,3.99,0.1
2022-08-28 09:00:00,29.3,85,35.3,3.43,0.5
2022-08-28 10:00:00,31.0,79,37.3,3.51,0.2
2022-08-28 11:00:00,31.5,76,37.5,3.59,0.2
2022-08-28 12:00:00,31.8,76,38.3,3.56,0.1
2022-08-28 13:00:00,33.0,69,39.9,3.35,0.1
2022-08-28 14:00:00,31.6,74,37.2,3.84,0.1
